gender,NationalITy,StageID,GradeID,Topic,Semester,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
Female,Indian,MiddleSchool,8,Science,S,87,88,40,10,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,96,61,42,94,Yes,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,Science,S,57,51,46,34,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,77,69,41,13,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,80,51,40,24,No,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,62,61,82,40,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,72,83,12,90,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Science,S,87,81,22,70,Yes,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,Science,S,72,90,12,30,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Science,S,2,11,62,30,No,Bad,Under_Seven,L
Male,Indian,MiddleSchool,8,Science,S,5,3,2,10,Yes,Good,Under_Seven,L
Male,Indian,HighSchool,11,Math,S,73,84,77,81,Yes,Good,Above_Seven,H
Male,Indian,MiddleSchool,8,Science,S,5,17,21,10,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Science,S,51,42,12,29,No,Bad,Above_Seven,M
Male,Indian,MiddleSchool,8,Science,S,9,7,21,20,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Math,F,19,72,15,50,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Science,S,32,80,58,46,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Science,S,32,60,58,66,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Science,S,12,8,18,26,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Science,S,52,10,13,6,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Science,S,72,80,58,66,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Science,S,72,80,58,66,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Science,S,92,80,88,76,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Science,S,72,80,98,96,Yes,Bad,Under_Seven,H
Male,Indian,MiddleSchool,7,Science,S,72,80,58,86,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Science,S,22,20,18,6,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Science,S,12,20,38,46,No,Bad,Above_Seven,M
Male,Indian,MiddleSchool,7,IT,S,70,92,83,85,Yes,Bad,Under_Seven,H
Female,Indian,MiddleSchool,6,IT,S,50,40,52,66,Yes,Bad,Under_Seven,M
Female,Indian,MiddleSchool,6,Science,S,80,94,62,77,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,Math,S,87,48,82,96,No,Bad,Above_Seven,M
Female,Indian,MiddleSchool,6,Math,S,70,40,2,16,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,IT,S,65,86,62,40,No,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Math,S,15,6,32,40,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,4,English,S,19,74,32,17,No,Good,Above_Seven,L
Female,Indian,lowerlevel,4,Science,S,69,76,82,94,No,Bad,Under_Seven,M
Male,Indian,lowerlevel,4,Chemistry,S,39,26,12,44,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,English,S,59,97,42,70,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,4,History,S,10,17,12,40,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,4,History,S,80,87,72,60,No,Good,Under_Seven,H
Female,Indian,lowerlevel,4,History,S,70,99,66,65,No,Good,Under_Seven,M
Female,Indian,lowerlevel,4,History,S,80,97,86,95,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,4,English,S,69,34,12,17,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,History,S,10,17,12,14,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,History,S,61,97,82,64,Yes,Bad,Above_Seven,M
Female,Indian,lowerlevel,4,History,S,21,27,52,34,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Math,S,49,94,42,7,No,Bad,Above_Seven,M
Female,Indian,MiddleSchool,6,English,F,70,64,42,32,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,6,English,S,79,84,82,37,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,6,English,F,19,80,12,17,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,6,English,S,11,70,32,29,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,6,English,F,10,8,10,10,Yes,Bad,Above_Seven,M
Male,Indian,MiddleSchool,6,English,S,18,28,40,20,Yes,Bad,Above_Seven,M
Female,Indian,MiddleSchool,6,English,F,90,84,52,30,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,English,S,92,81,32,36,No,Good,Under_Seven,M
Male,Indian,MiddleSchool,6,English,F,42,21,2,16,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,6,English,S,22,20,6,26,No,Bad,Under_Seven,H
Female,Indian,MiddleSchool,6,English,F,95,82,82,70,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,English,S,90,62,80,60,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,F,72,21,22,26,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,S,92,31,42,27,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,F,82,31,52,25,No,Good,Under_Seven,M
Male,Indian,MiddleSchool,6,English,S,72,41,46,27,No,Good,Under_Seven,M
Male,Indian,MiddleSchool,6,English,F,74,71,56,37,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,S,74,60,56,37,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,English,F,95,94,72,80,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,English,S,97,87,82,86,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,F,40,38,32,36,No,Bad,Above_Seven,M
Male,Indian,MiddleSchool,6,English,S,41,39,35,39,Yes,Bad,Above_Seven,M
Female,Indian,MiddleSchool,6,English,F,51,79,85,89,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,6,English,S,81,79,91,85,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,6,English,F,71,70,65,69,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,6,English,S,75,71,76,80,Yes,Good,Under_Seven,M
Female,Indian,lowerlevel,4,Science,F,49,36,32,44,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,4,Science,S,42,24,12,24,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,4,Science,F,90,86,82,74,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,4,Science,S,62,64,72,84,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,4,Science,F,90,86,82,74,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,S,62,64,72,84,Yes,Good,Above_Seven,M
Female,Indian,lowerlevel,4,Science,F,98,87,86,84,No,Good,Under_Seven,H
Female,Indian,lowerlevel,4,Science,S,72,74,82,89,No,Good,Under_Seven,H
Male,Indian,lowerlevel,4,Science,F,18,17,26,34,No,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,S,32,14,32,29,No,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,F,10,12,20,13,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,4,Science,S,22,34,15,9,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,4,Science,F,11,20,21,23,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,4,Science,S,12,44,25,39,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,4,Science,F,15,50,24,43,Yes,Bad,Under_Seven,M
Female,Indian,lowerlevel,4,Science,S,32,44,29,89,Yes,Bad,Under_Seven,M
Male,Indian,lowerlevel,4,Science,F,65,59,74,83,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,4,Science,S,72,64,59,89,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,4,Science,F,95,57,74,89,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,S,82,84,79,79,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,F,25,29,34,33,No,Good,Above_Seven,M
Male,Indian,lowerlevel,4,Science,S,42,34,29,39,No,Good,Above_Seven,M
Female,Indian,lowerlevel,4,Science,F,55,79,44,43,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,4,Science,S,62,64,69,49,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,4,Science,F,78,88,74,83,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,4,Science,S,72,84,89,89,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,IT,F,60,92,83,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,IT,S,50,90,83,13,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,F,60,97,13,3,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,S,50,95,23,10,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,F,60,87,23,11,Yes,Good,Above_Seven,M
Female,Indian,lowerlevel,2,IT,S,50,80,20,15,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,2,IT,F,10,15,10,21,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,30,10,20,5,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,IT,F,24,35,18,31,No,Bad,Under_Seven,M
Male,Indian,lowerlevel,2,IT,S,27,20,33,35,No,Bad,Under_Seven,M
Male,Indian,lowerlevel,2,IT,F,10,15,10,21,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,30,10,20,5,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,IT,F,80,77,63,83,Yes,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,75,85,73,80,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,IT,F,40,7,50,41,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,35,2,29,33,No,Good,Above_Seven,L
Female,Indian,lowerlevel,2,IT,F,10,90,30,21,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,25,80,29,23,No,Good,Under_Seven,M
Male,Indian,lowerlevel,2,IT,F,10,8,9,3,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,15,7,12,7,No,Good,Above_Seven,L
Female,Indian,lowerlevel,2,IT,F,70,90,20,21,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,75,80,15,20,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,F,78,98,10,11,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,79,89,11,14,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,F,16,90,15,11,No,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,17,80,13,10,No,Good,Under_Seven,M
Male,Indian,lowerlevel,2,IT,F,40,87,50,41,No,Bad,Under_Seven,M
Male,Indian,lowerlevel,2,IT,S,35,92,29,33,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,2,IT,F,14,97,15,14,No,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,F,13,82,20,30,No,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,S,24,97,15,14,No,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,S,23,82,20,30,No,Good,Under_Seven,H
Male,Indian,lowerlevel,2,IT,F,20,3,9,3,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,15,4,12,7,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,IT,F,5,13,6,6,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,IT,S,7,9,11,10,No,Good,Above_Seven,L
Female,Indian,lowerlevel,2,IT,F,10,94,40,11,Yes,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,S,25,89,21,13,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,IT,F,30,98,42,21,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,IT,S,35,97,41,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,IT,F,32,88,32,25,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,IT,S,25,87,21,27,Yes,Good,Under_Seven,M
Female,Indian,lowerlevel,2,IT,F,72,98,52,15,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,IT,S,75,90,51,17,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,20,88,31,28,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,10,98,41,38,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,90,98,41,38,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,80,88,51,39,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,80,95,21,28,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,78,70,31,29,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,10,18,71,38,Yes,Good,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,10,58,51,48,Yes,Good,Above_Seven,M
Female,Indian,lowerlevel,2,Chemistry,F,98,88,60,31,No,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,S,75,81,51,34,No,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,10,17,50,21,No,Bad,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,2,Chemistry,F,10,20,22,97,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,5,9,19,98,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,10,10,40,51,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,20,90,50,61,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,32,82,59,63,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,10,30,50,91,Yes,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,12,22,59,83,Yes,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,F,11,20,20,98,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,10,12,29,93,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,69,82,20,28,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,70,83,29,33,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,F,89,92,40,28,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,S,79,93,49,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,15,90,21,97,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,20,77,31,88,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,4,10,11,7,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,5,0,1,8,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,F,88,81,50,10,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,S,90,88,54,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,86,98,50,20,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,90,90,57,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,91,50,40,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,70,98,54,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,80,80,46,61,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,85,82,59,63,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,88,90,86,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,39,71,40,26,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,35,80,34,22,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,76,81,80,86,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,65,89,64,82,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,F,96,95,70,70,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,80,91,87,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,2,9,10,1,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,S,3,8,19,3,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,50,79,10,31,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,53,88,9,33,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,70,89,12,21,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,59,90,19,43,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,80,66,51,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,79,72,79,83,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,10,9,2,1,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,S,9,7,9,3,No,Good,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,98,90,86,71,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,88,90,76,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,99,96,89,84,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,82,89,22,31,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,84,92,29,43,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,70,69,46,45,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,74,62,49,43,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,90,79,76,79,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,84,77,79,68,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,80,80,62,11,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,81,82,69,13,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,10,0,2,41,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,11,2,9,49,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,85,89,22,61,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,80,89,23,68,No,Bad,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,95,87,62,81,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,87,79,73,98,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,85,87,72,10,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,79,88,79,20,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,81,71,30,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,83,70,23,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,80,82,76,19,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,S,70,82,75,29,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,89,87,86,15,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,90,86,85,10,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,69,77,76,75,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,70,76,65,70,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,Chemistry,F,75,72,64,39,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,Chemistry,S,72,76,66,40,Yes,Good,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,77,82,74,79,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,84,67,80,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,87,92,74,89,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,S,81,84,77,85,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,97,22,10,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,19,98,20,2,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,25,82,52,20,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,S,29,78,40,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,History,F,45,87,57,80,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,39,88,43,72,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,90,52,30,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,79,91,49,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,F,90,91,80,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,Chemistry,S,80,90,80,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,8,History,F,80,83,82,71,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,71,81,83,72,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,F,72,87,72,89,Yes,Good,Above_Seven,M
Male,Indian,MiddleSchool,8,History,S,69,77,83,92,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,85,99,42,90,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,S,89,96,45,92,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,F,80,82,64,58,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,History,S,87,93,63,60,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,8,Chemistry,F,15,9,14,80,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,9,6,15,85,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,8,History,F,81,86,86,41,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,78,82,78,53,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,F,80,87,74,68,Yes,Good,Under_Seven,M
Male,Indian,MiddleSchool,8,History,S,85,88,79,70,Yes,Good,Under_Seven,M
Female,Indian,MiddleSchool,8,Chemistry,F,2,7,4,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,Chemistry,S,5,4,5,8,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,F,50,77,14,28,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,S,55,74,25,29,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,8,History,F,30,17,14,57,No,Bad,Above_Seven,L
Female,Indian,MiddleSchool,8,History,S,35,14,23,62,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Under_Seven,M
Female,Indian,lowerlevel,2,Chemistry,F,10,20,22,97,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,5,9,19,98,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,10,10,40,51,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,35,2,29,23,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,20,90,50,61,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,32,82,59,63,Yes,Bad,Above_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,10,30,50,91,Yes,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,12,22,59,83,Yes,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,F,11,20,20,98,No,Bad,Above_Seven,L
Female,Indian,lowerlevel,2,Chemistry,S,10,12,29,93,No,Bad,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,F,69,82,20,28,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,S,70,83,29,33,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,F,89,92,40,28,Yes,Good,Under_Seven,H
Female,Indian,lowerlevel,2,Chemistry,S,79,93,49,23,Yes,Good,Under_Seven,H
Male,Indian,lowerlevel,2,Chemistry,F,15,90,21,97,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,S,20,77,31,88,Yes,Good,Under_Seven,M
Male,Indian,lowerlevel,2,Chemistry,F,4,10,11,7,No,Good,Above_Seven,L
Male,Indian,lowerlevel,2,Chemistry,S,5,0,1,8,No,Good,Above_Seven,L
Female,Indian,MiddleSchool,7,Biology,F,88,81,50,10,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,S,90,88,54,12,Yes,Good,Above_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,86,98,50,20,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,90,90,57,22,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,78,91,50,40,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,70,98,54,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,80,80,46,61,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,85,82,59,63,Yes,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,88,90,86,81,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,89,92,89,83,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,39,71,40,26,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,35,80,34,22,No,Good,Above_Seven,M
Male,Indian,MiddleSchool,7,Biology,F,76,81,80,86,No,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,S,65,89,64,82,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,F,96,95,70,70,Yes,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,80,91,87,72,Yes,Good,Under_Seven,H
Male,Indian,MiddleSchool,7,Biology,F,2,9,10,1,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,S,3,8,19,3,No,Bad,Above_Seven,L
Male,Indian,MiddleSchool,7,Biology,F,50,79,10,31,No,Bad,Under_Seven,M
Male,Indian,MiddleSchool,7,Biology,S,53,88,9,33,No,Bad,Under_Seven,M
Female,Indian,MiddleSchool,7,Biology,F,70,89,12,21,No,Good,Under_Seven,H
Female,Indian,MiddleSchool,7,Biology,S,59,90,19,43,No,Good,Under_Seven,H
